293482
37967
277467
5266
42784
53575
4553
38641
50285
45780
36795
55536
16415
5436
3927
49606
67056
873373
11734
78198
422079
139478
9051
35007
22746
5595
14379
122715
6719
99908
64830
411041
171483
20582
58511
37921
12615
31789
7344
614163
394277
5716
