appropriate,bad,basic,beautiful,big,central,certain,clear,close,cold,common,complete,concerned,considerable,dark,dead,deep,different,difficult,direct,early,easy,effective,essential,far,final,fine,free,full,general,good,great,happy,hard,heavy,high,hot,important,independent,interesting,large,late,light,likely,little,long,low,modern,natural,necessary,new,nice,obvious,old,open,original,poor,popular,positive,possible,ready,real,recent,serious,short,significant,similar,simple,small,sorry,special,specific,strong,successful,sure,total,traditional,useful,whole,wide,wrong,young,
aware,
right,
normal,
responsible,
