appropriate,bad,basic,beautiful,big,central,certain,clear,close,cold,common,complete,concerned,dark,dead,deep,different,difficult,direct,early,easy,effective,essential,far,final,fine,free,full,general,good,great,happy,hard,heavy,high,hot,important,independent,interesting,large,late,light,likely,little,long,low,modern,natural,necessary,new,normal,obvious,old,open,original,poor,popular,positive,possible,ready,real,responsible,right,serious,short,significant,similar,simple,small,sorry,special,specific,strong,successful,sure,total,useful,wrong,young,
aware,nice,recent,traditional,wide,
considerable,
whole,
