appropriate,basic,beautiful,big,certain,clear,close,cold,complete,concerned,dark,dead,deep,different,difficult,direct,easy,effective,essential,far,final,fine,free,full,general,hard,heavy,high,hot,important,independent,large,late,likely,long,low,natural,new,normal,obvious,old,open,original,poor,popular,positive,responsible,right,short,significant,small,strong,successful,total,traditional,useful,whole,wide,wrong,young,
bad,considerable,early,good,great,happy,interesting,little,necessary,nice,possible,ready,simple,sorry,special,specific,sure,
common,recent,serious,
central,light,real,
modern,
similar,
aware,
