big,close,common,deep,difficult,early,easy,far,great,hard,heavy,high,hot,important,large,late,light,likely,little,long,low,nice,old,poor,popular,short,significant,simple,small,sorry,strong,wide,young,
aware,bad,beautiful,clear,cold,concerned,dark,different,effective,fine,good,happy,interesting,necessary,obvious,open,original,positive,responsible,serious,successful,useful,wrong,
able,available,black,blue,due,following,free,full,green,last,left,legal,only,past,present,real,red,single,top,white,working,
basic,central,civil,current,direct,essential,foreign,general,individual,local,personal,physical,political,private,professional,public,social,special,specific,traditional,
appropriate,certain,complete,dead,human,independent,modern,natural,new,normal,possible,ready,right,similar,sure,
economic,existing,extra,financial,future,industrial,international,medical,military,national,other,whole,
final,main,previous,prime,royal,total,
considerable,major,particular,recent,various,
