appropriate,available,aware,bad,basic,beautiful,big,black,blue,central,certain,clear,close,cold,common,complete,considerable,current,dark,dead,deep,different,difficult,direct,early,easy,effective,essential,existing,far,final,fine,foreign,free,full,general,good,great,green,happy,hard,heavy,high,hot,important,independent,interesting,large,last,late,light,likely,little,long,low,necessary,new,nice,normal,obvious,old,only,open,original,poor,positive,possible,present,prime,ready,recent,red,right,serious,short,significant,simple,single,small,sorry,special,strong,successful,sure,total,useful,white,whole,wide,working,wrong,young,
civil,extra,future,human,individual,industrial,international,left,main,major,natural,other,particular,past,previous,private,professional,public,real,royal,specific,top,traditional,various,
economic,financial,local,medical,military,national,personal,physical,political,social,
concerned,due,following,popular,responsible,similar,
able,legal,
modern,
