able,bad,basic,central,close,considerable,early,good,happy,interesting,last,little,necessary,nice,particular,personal,popular,real,serious,simple,sorry,special,specific,top,young
aware,big,black,blue,concerned,dark,deep,essential,final,general,great,green,independent,large,late,legal,natural,obvious,old,only,red,responsible,white,whole,
civil,current,direct,existing,extra,financial,following,future,human,individual,industrial,local,main,medical,national,open,other,possible,previous,royal,social,various,working,
beautiful,cold,difficult,easy,fine,hard,heavy,high,hot,important,light,low,poor,positive,short,small,strong,wide,
appropriate,clear,free,new,prime,private,public,right,traditional,
available,effective,significant,successful,
economic,military,physical,political,
common,major,present,recent,
complete,dead,ready,wrong,
likely,similar,useful,
full,international,past,
certain,single,total,
foreign,original,
different,left,
far,long,
due,
modern,
professional,
sure,
normal,
