45439
10838
1205
1090
2084
34211
388
12511
7174
30925
24399
9768
1028
6247
6226
48108
30612
3891
4928
5180
9059
16954
30
1270
2233
23264
103522
100609
12617
39246
11515
41141
5171
1198
5760
11742
1386
20175
33284
2076
48753
3559
4111
10742
1409
11241
2492
5091
665
1806
