571863383
242347915
2022464594
416219228
1226763335
162055598
73665419
58778450
273635706
66398249
69447573
26948445
62019182
59337731
32339189
31678355
31759653
187153377
42860327
48617064
29995284
8845763
34385075
19693917
11587337
14990474
24105080
14154477
24282299
20818988
13790568
13197312
51628164
15620893
10698357
26774962
9474655
6265488
11664471
35797333
4484258
5116122
6633076
6764292
4489721
6545165
10169150
7973137
2946194
6017583
47916444
3574000
2679629
7231835
86293469
1969093
48400230
3818321
1019133
2532890
2189483
1034901
1345772
4987059
1507193
